,0,1,2
7622,Bc microwaved baked chicken and a single parent arent through same  httpstcozcs5HcqQEN,😉 😑,4.0
7624,RT ZBanshee tthomaslew76 Its from a video of interviews w people at the protests And honestly most of us really do hate Hillary,😯 😑  😂,3.0
7631,RT TeeTanium I hate Angela from power lmao,😑,0.0
7632,RT JordanLennon_ Everyone loves music so as music lovers we shouldnt hate on any music festival just bc its not the type of music we en,😑,0.0
7634,Waitrose Essentials Hahahaha Now give me my free coffee bitch httpstco0hVMiNI4UW,😑,0.0
7635,Hate making phone calls whole afternoon of doing so,😫  😑,-2.0
7636,arreeik  I hope she disrespect me so i can hop in that ass  And ima call my daddy  the fat hoe obsessed w him amp he hate that bitch,😂  😑,4.0
7638,sounds i hate the sound of plastic bags and the sound of hangers thrown to the wooden floor,😑,0.0
7642,I hate eating in front of people,😑,0.0
7643,I hate hearing or seeing anything negative about my dallascowboys automatic attitude CowboysNation,😑,0.0
7644,I fucking hate cbs all access for having these ads so often and long So ridiculous that Im paying for this shit and have ads Fuck u CBS,😑,0.0
7649,i hate u joanna,😭  😑,-4.0
7654,RT JewlzTheFlyest Cutting people off has become the norm for me Hate wasting my time and effort on people who honestly dont deserve it,😑,0.0
7656,If you werent backing a career criminal you wouldnt have to endure that hate You have no one to blame but you httpstcomksmqlgX2D,😑,0.0
7657,Poor Tiny httpstcouiamMWQNjy,😑,0.0
7660,Find my name here    httpstco17NncCOPZn httpstcoRyH3jdOT9U,😑,0.0
7661,Anybody else have to sit in the back seat while your sister gets the front Or is that just me hate siblings,😑,0.0
7662,Everyone will think Cash is a magician today but everyone will forget about it and hate him again tomorrow lol smh httpstcoSCRQPSJD0F,😑,0.0
7663,hate when people try to act clueless like they dont know what they did,😑,0.0
7664,RT sadicaIy i hate thinking whats wrong with me everyday,😑,0.0
7665,RT Kiwizzee33 You can love me or hate me I swear it wont make me or break me,😑,0.0
7666,Respect another mans hustle Dont hate appreciate,😑,0.0
7667,RT mrkplsmsn i hate people who are forgetful forgetful of their friendship with you,😞 😑,-2.0
7670,I never thought Id be at this point but I think I hate Hillarythe DNC more than Trump,😑,0.0
7671,Chief keef x Hate Me Now,😑,0.0
7673,TheJuneKid right Ive always wondered how much one would have to hate themselves in order to compare themselves to the lowest standard,😑,0.0
7674,I hate all these bitches,😑,0.0
7675,Hate being a girl,😑,0.0
7676,astringxnt i hate u i love u,😑,0.0
7677,This is the kind of stuff I hate watching on my timeline But cannot help Human nature We crave the unexpected httpstcokmOiAY7aW9,😑,0.0
7678,lordnct im joining in I hate myself for this httpstcoefvfQiJbzK,😑,0.0
7691,hate hate hate  DemSpring,😑,0.0
7693,Hate group leader claims Republican Party formed to fight gay marriage httpstcojQOkF1GWOg,😑,0.0
7694,When you know its gon rain before it rain  shit was hurting like hell before the rain came  httpstcov3KlmIQlA0,😑,0.0
7695,I hate these Isis mother fuckers,😑,0.0
7696,Bernie Supporters R Awake And Hate HillaryClinton She is Above the Law Evil And Bernie who Knows Turned back httpstco4y5EtHoeR2,😑,0.0
7701,MUST BE AN ACTIVE ACCOUNT Im ch,😑,0.0
7702,I hate the phrase Im sorry,😑,0.0
7703,RT TPoliticmanager Video Bernie Voters HATE Hillary httpstco48WTEkre52 httpstcoWpt5KZGIaL,😑,0.0
7704,RT bouska hate is never the answer,😑,0.0
7706,To sum up this election love trumps hateHillary Clinton And I love dropping bombs on Arabs,😑,0.0
7707,kayip_emanet serbcrusader tyronewhite41 TurkeyUntold praying for you that the hate in your heart will turn into compassion 4 human life,😑,0.0
7711,RT omfg_macquees My goal is to be with you FOREVER cause I hate the fact of somebody else having you,😘 😑,4.0
7712,LMFAO httpstcoNy7IZ7qIix,😑,0.0
7713,Officially hate the dentist  Id rather go through labour than go back to that place  dentist hateit labour suckstobemenow,😢  😔 😑,-3.0
7717,Whats sad is that how it mostly islike their child is better or prettier smh MentalSlavery httpstcoEcP6hQpGkA,😑,0.0
7721,RT MP_TGOD  yall got unc to blame now  httpstcoLZR9qgnEwn,😂  😑,4.0
7722,They are I went to the airport and was so intimidated I didnt say shit to them WJSJDKX I hate myself httpstcovvUxMIsJ78,😑,0.0
7723,I also hate when people tell me it,😑,0.0
7724,udaboo__ I actually hate you,😑,0.0
7725,I used to hate the athletetoslave analogy but now I have to admit theres something to it Will miss his columns httpstcoRY9GJZWHK1,😑,0.0
7726,Im just glad that you made the choice to do what makes you happy httpstcoxJFIshZO7w,😑,0.0
7727,hate days that i have to work both jobs,😑,0.0
7728,I lovehate Mondays When ya have chores but its your only day off,️   😑,0.0
7730,Dont be mad yuck mouth httpstcofjBXWxSLqy,😩  😑,-2.0
7731,i hate waking up and feeling this lonely,😢 😑,-2.0
7732,I hate goodbyes,😭 😑,-4.0
7733,RT adri__wya i hate when I introduce my friends and they think they can be friends,😑,0.0
7735,Katie_May555 PoemsPorn still hate em,😑,0.0
7736,RT AMERICAagogo Video Bernie Voters HATE Hillary httpstconCyUTDmW3d TRUMP2016 realDonaldTrump,😑,0.0
7737,nothing I hate her  httpstcoV1DmslTWZZ,😑,0.0
7738,RT HOIMATT also realize 더쇼 that if you were to 스텔라 focus on their music SBS_MTV and not hate on them your soul will be blessed,😑,0.0
7739,I hate auto correct Fml,😑,0.0
7740,RT ImWhitneyBlack I hate Mondays httpstcoSsccBbQrNa via YouTube,😑,0.0
7742,Come on coffee start working Mondaymornings I hate u sometimes lol,😴 😑,0.0
7745,Fans CUTE,😑,0.0
7746,Narcy  Love Me Hate Me PSA  featuring Hypnotic Brass Emsemble httpstcowcVRFCGqgR,😑,0.0
7748,Im not saying I hate you Im just saying if you got hit by a bus I would probably be driving,😑,0.0
7749,K_Heydt21 hey thanks I hate you,😫 😑,-2.0
7751,RT hklslm_ i hate how it was interesting at first and after awhile u start neglecting,😑,0.0
7758,Hate them so much  httpstcoVuD4v4HIrQ,😑,0.0
7761,DU30UnangSONA,😑,0.0
7763,RT bolajisaid I hate knowing Bernie Sanders isnt a presidential candidate anymore knowing he was the only that was woke,😑,0.0
7767,RT LBMCKENZIE Why am I awake when I work for 15hrs today  WHY WHY WHY do I hate me omg,😑,0.0
7768,RT jefejustb00lin Ill stand up for women rights cause I hate men who take advantage unfairly,😑,0.0
7770,RT trustfulmani I hate that I love you  httpstcoub5K2ih8AA,😑,0.0
7772,i fucking hate all of it,😑,0.0
7774,RT aBuggslyfe Bc microwaved baked chicken and a single parent arent through same  httpstcozcs5HcqQEN,😉 😑,4.0
7776,RT lowkxyfeeling Why do people presume that if i hate someone i am jealous of them Nah fam i just fucking hate their guts,🤗 😋 😑,8.0
7777,RT BestofLeo Leos are loving and kind hearted people who will do anything for the man they love but once you hurt them watch their love,😑,0.0
7778,RT sophsjonesy i hate how i can go from feeling super confident amp happy to feeling disgusting amp massively insecure in a matter of seconds,😑,0.0
7780,fondcontroI i hate you,😑,0.0
7781,RT MpumiPhillips I think it would be We see a lot of black men raised by black women who hate black women on the daily  httpstco,😑,0.0
7784,fit_with_hips I need to do more plankcore work but i hate it so I avoid it,😐 😑,0.0
7786,RT FaktaUnitedIndo I like Wijnaldum while he is at Newcastle Hate him now,😑,0.0
7788,RT allisonbgarrett you do something to save someone else from getting hurt and all everyone else does is hate you for it whatever,😑,0.0
7789,I hate doing group projects Why would we meet up for less than an hour to discuss something we can talk about through text,😑,0.0
7791,We are not restricted to wear any color we  wearthat is why we have different color clothesbt we put a biashate on different color humans,😑,0.0
7792,RT Leonorjade i hate people period  httpstcom2JfgGFt7r,😑,0.0
7793,T37Talley I hate you lol,😑,0.0
7795,anything involving broccoli  httpstcoKuLSYxAg71,😑,0.0
7801,httpstco23rBjDRdxh,😑,0.0
7804,RT TheBritishLie 007harvey NicolaSturgeon It must really gall finding out anglosupremacism is a minority pursuit for the hate filled h,😑,0.0
7805,I hate petty people,😊 😑,3.0
7807,I hate people httpstcounawYPTtZs,😑,0.0
7809,meet me here     httpstco7XfBzXLtSs httpstcoFf9up0ydR1,😑,0.0
7810,I hate niggas,😐 😑,0.0
7812,42bkdodgr NPorscheone Ronnielf_1 ohiomail Hate typos,😑,0.0
7813,RT xoiveth_ I g shit hate the word sorry lmao,😑,0.0
7814,RT herewinik my life sucks like shit and i hate being bullied by people who call me names and shit,😑,0.0
7815,I hate that i like you,😑,0.0
7817,when i get faded you hate it but baby its gonna be alrighttt,😑,0.0
7818,Bernie voters hate Hillary Respect that Millennials future amp SenSanders  platform all depend on house senate and SCOTUS Long game WIN,😑,0.0
7819,RT kellllycrosby This is what I have to deal with guys  httpstco9axbIrVb8G,😑,0.0
7822,I hate you so much sometimes,😑,0.0
7824,RT paandxa I hate to see others in pain,😑,0.0
7825,RT egyptique I hate my period so much it ruins everything,😑,0.0
7826,I hate u Jung Hoseok Ur ruining my life but I love u sooooo much  httpstcoQqGTJIsWJ5,😧 😑,-4.0
7827,I hate how much I love her  httpstcoeTDEmhrqrs,😒 😑,-2.0
7829,How can you be so full of hate Disgusting httpstcoAb03BM4U03,😑,0.0
7830,RT KaitlinOlson Unacceptable You are so loved Stand back up this morning and feel it LoveforLeslieJ  httpstcow7K2X3x2Xw,😑,0.0
7831,RT jacklynxdrake I hate working but I love the money,😑,0.0
7835,RT TheAshGraham Stuck in St Louis now Im beginning to hate SouthwestAir,😑,0.0
7836,I hate when the left lane is driving as fast the right Its a PASSING lane How do u pass if ur going the same speed Its simple physics,😑,0.0
7842,RT GothicblueCJ Ive lost all respect for ScottBaio amp antoniosabatojr after the RNCinCLE  Start packing ur bags boys ImWithHer http,😑,0.0
7843,i love it httpstcoygtFwj3887,😑,0.0
7848,MaddyMortskew thats cool I hate that these shows are 7 months away Waiting SUCKS Im curious to see who will open for them next year,😑,0.0
7849,RT RealMrs_Pikachu Dont you guys just fucking hate when a person spams and all they are talking about is mess about someoneLike bitch c,😑,0.0
7852,RT Simplyy_Sadiee I honestly hate all of campus police they dont do they damn job all the do it tow cars and give you tickets,😑,0.0
7853,I hate leaving the beach and I especially hate leaving JoJo,😑,0.0
7854,The old man called my sign a HATE SIGN So what do you call all of his signs gt LOVE SIGNS,😑,0.0
7855,RT bouska love is always more powerful than hate,😑,0.0
7856,I hate complicated situations,😑,0.0
7857,RT ItsTeeLittle Bitches dont know If they wanna hate you or be your friend,😑,0.0
7858,RT PharaohJaxson All my dealers gotta have cash app from now on I hate going to the ATM for yall niggas,😑,0.0
7861,RT fawkinglove ok tbh i dont really like taylor but i dont hate her selena is her friend and shes getting hate for trying to defend,😑,0.0
7863,RT _keewlaid eww i hate breaux bridge high,😑,0.0
7864,ratbehindjc you are fucking disgusting why would you wish these horrible things upon someone why do you use your time to hate one her,😑,0.0
7866,Go to the linkdont be shy    httpstcoB3NZXk509H httpstcokgPARR0rvw,😑,0.0
7867,RT AviatorGaming People that hate on others successes will never be successful themselves Those who find inspiration from it will be t,😑,0.0
7868,mrjackson__ were seeing the new one dont forget  httpstcoV0U9mGItHW,😑,0.0
7869,If youre reading this I hate you,😑,0.0
7870,RT WHATGlRISWANT Girls hate texting guys first,😡 😒 😤 😑,-2.0
7873,STRONGER TEAM MCRIS httpstcoTWV66JnKHV,😑,0.0
7874,i hate when my dad wants to naked wrestle,😑,0.0
7878,me i am a fucking goddess of light and beauty bow down before your new queen,😑,0.0
7881,RT Quisy__ I hate when bitches act like they like me but low key be hating on me Youre pathetic hoe,😑,0.0
7882,This SupportHaileyB isnt for all yall to hate fgs If you dont like her stfu httpstcoJ28mVBoRJS,😑,0.0
7884,i really hate you all im gonna move to alaska,😑,0.0
7885,I hate wasting money,😑,0.0
7886,RT Allkpop_Arabs 5 4Minute  Hate httpstcoLNhPpj2JCc,😑,0.0
7889,RT Hunter2492 FESMontemaggi EleanorBlueman LitChick79 Wrong British people dont hate the 51 countries of Europe just the political U,😑,0.0
7890,He doesnt deserve any hate at all  hes such a sweet kind hearted person and shows nothing but love  httpstcoHNRjfTy0Dj,😔 😑,-1.0
7891,RT KayLaSoul Currently waiting to be exposed to real so that I can hate lames,😑,0.0
7893,That would be fun Im fun to myself at least  httpstcoIv38H8yQmc,😂   😑,4.0
7894,ln2718 Mairemd Never I cant express how much I hate Tory retrogression I am desperate for a socialist govt My mother was Labour,😑,0.0
7895,RT Wyntercoldest Hate spelled backwards is etah so if you hate me etah dick,😑,0.0
7896,Can it be me please I hate my job sometimes httpstco3jnlSACe37,😑,0.0
7901,RT xbvsicc i hate being single,😑,0.0
7903,i am such a negative nancy when im at work i hate it,😑,0.0
7905,I hate when people bring back old shit,😡 😑,-5.0
7907,RT RoyCalbeck NolteNC Democrats really really REALLY hate Trump So they selected the worst candidate they could find to challenge him,😑,0.0
7909,Michael Kiwanuka  Love And Hate Polydor httpstcoR29fUerc2m,😑,0.0
7910,i hate league so much now the cancer is real,😑,0.0
7911,Nighas hate when u dnt need them,😆 😑,1.0
7912,Thats why I call it a set up Some evil minded masterminds started it all for some reasons I still dont understand httpstcov7zM8yIOxK,😑,0.0
7913,anil_channa wow I hate you,😑,0.0
7914,chapjh I HATE YOU,😑,0.0
7915,RT Ionerboo I hate it when a bitch b like  why u like him he ugly  like BITCH HE A DAMN golden egg to me bye lmfao,😑,0.0
7916,RT SnapchatProbbz Hey Hey How r u  Good u Good What r u doing nothing u nothing Retweet if you hate these convos,😑,0.0
